21:31:12.939 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
21:31:16.253 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 89620c27-af58-4fca-8e51-ce941647d6a1_config-0
21:31:16.291 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 23 ms to scan 1 urls, producing 3 keys and 6 values 
21:31:16.317 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 17 ms to scan 1 urls, producing 4 keys and 9 values 
21:31:16.334 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 13 ms to scan 1 urls, producing 3 keys and 10 values 
21:31:16.538 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 201 ms to scan 199 urls, producing 0 keys and 0 values 
21:31:16.553 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 13 ms to scan 1 urls, producing 1 keys and 5 values 
21:31:16.572 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 17 ms to scan 1 urls, producing 1 keys and 7 values 
21:31:16.589 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 2 keys and 8 values 
21:31:16.758 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 166 ms to scan 199 urls, producing 0 keys and 0 values 
21:31:16.759 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [89620c27-af58-4fca-8e51-ce941647d6a1_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
21:31:16.759 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [89620c27-af58-4fca-8e51-ce941647d6a1_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/832145584
21:31:16.760 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [89620c27-af58-4fca-8e51-ce941647d6a1_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/224060798
21:31:16.760 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [89620c27-af58-4fca-8e51-ce941647d6a1_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
21:31:16.761 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [89620c27-af58-4fca-8e51-ce941647d6a1_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
21:31:16.767 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [89620c27-af58-4fca-8e51-ce941647d6a1_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
21:31:21.692 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
